"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.date","Request.day","Request.time","Request.hour","Drop.time","Drop.hour","Approx.travel.time","Request.time_slot"
"2701",1,"Airport",285,"Trip Completed",2016-07-11 00:20:00,2016-07-11 00:51:00,"2016/07/11","Monday","00:20",0,"00:51","00",0.52,"Early overnight"
"2702",1923,"City",285,"Trip Completed",2016-07-12 11:00:00,2016-07-12 12:00:00,"2016/07/12","Tuesday","11:00",11,"12:00","12",1,"Late morning"
"2703",3804,"Airport",285,"Trip Completed",2016-07-13 21:00:00,2016-07-13 21:37:00,"2016/07/13","Wednesday","21:00",21,"21:37","21",0.62,"Mid evening"
"2704",4876,"Airport",285,"Trip Completed",2016-07-14 17:46:00,2016-07-14 18:23:00,"2016/07/14","Thursday","17:46",17,"18:23","18",0.62,"Late afternoon"
"2705",5428,"Airport",285,"Trip Completed",2016-07-15 02:28:00,2016-07-15 03:04:00,"2016/07/15","Friday","02:28",2,"03:04","03",0.6,"Early overnight"
"2706",6452,"City",285,"Trip Completed",2016-07-15 20:07:00,2016-07-15 20:48:00,"2016/07/15","Friday","20:07",20,"20:48","20",0.68,"Early evening"
"2707",6703,"City",285,"Trip Completed",2016-07-15 22:51:00,2016-07-15 23:37:00,"2016/07/15","Friday","22:51",22,"23:37","23",0.77,"Mid evening"
"2708",116,"Airport",286,"Trip Completed",2016-07-11 05:07:00,2016-07-11 05:53:00,"2016/07/11","Monday","05:07",5,"05:53","05",0.77,"Late overnight"
"2709",761,"Airport",286,"Trip Completed",2016-07-11 16:11:00,2016-07-11 17:12:00,"2016/07/11","Monday","16:11",16,"17:12","17",1.02,"Mid afternoon"
"2710",932,"City",286,"Trip Completed",2016-07-11 18:28:00,2016-07-11 19:20:00,"2016/07/11","Monday","18:28",18,"19:20","19",0.87,"Late afternoon"
"2711",1217,"City",286,"Trip Completed",2016-07-11 21:23:00,2016-07-11 22:39:00,"2016/07/11","Monday","21:23",21,"22:39","22",1.27,"Mid evening"
"2712",1617,"Airport",286,"Trip Completed",2016-07-12 06:53:00,2016-07-12 07:23:00,"2016/07/12","Tuesday","06:53",6,"07:23","07",0.5,"Late overnight"
"2713",1849,"Airport",286,"Trip Completed",2016-07-12 09:42:00,2016-07-12 10:28:00,"2016/07/12","Tuesday","09:42",9,"10:28","10",0.77,"Mid morning"
"2714",2055,"City",286,"Trip Completed",2016-07-12 14:54:00,2016-07-12 15:43:00,"2016/07/12","Tuesday","14:54",14,"15:43","15",0.82,"Early afternoon"
"2715",2841,"Airport",286,"Trip Completed",2016-07-13 05:23:00,2016-07-13 05:53:00,"2016/07/13","Wednesday","05:23",5,"05:53","05",0.5,"Late overnight"
"2716",5983,"City",286,"Trip Completed",2016-07-15 11:41:00,2016-07-15 12:12:00,"2016/07/15","Friday","11:41",11,"12:12","12",0.52,"Late morning"
"2717",6016,"Airport",286,"Trip Completed",2016-07-15 12:31:00,2016-07-15 13:19:00,"2016/07/15","Friday","12:31",12,"13:19","13",0.8,"Late morning"
"2718",845,"City",287,"Trip Completed",2016-07-11 17:41:00,2016-07-11 18:57:00,"2016/07/11","Monday","17:41",17,"18:57","18",1.27,"Late afternoon"
"2719",1832,"Airport",287,"Trip Completed",2016-07-12 09:36:00,2016-07-12 10:08:00,"2016/07/12","Tuesday","09:36",9,"10:08","10",0.53,"Mid morning"
"2720",2740,"Airport",287,"Trip Completed",2016-07-13 02:57:00,2016-07-13 04:06:00,"2016/07/13","Wednesday","02:57",2,"04:06","04",1.15,"Early overnight"
"2721",3622,"Airport",287,"Trip Completed",2016-07-13 18:57:00,2016-07-13 20:15:00,"2016/07/13","Wednesday","18:57",18,"20:15","20",1.3,"Late afternoon"
"2722",3979,"City",287,"Trip Completed",2016-07-13 23:16:00,2016-07-13 23:46:00,"2016/07/13","Wednesday","23:16",23,"23:46","23",0.5,"Late evening"
"2723",5749,"Airport",287,"Trip Completed",2016-07-15 07:59:00,2016-07-15 08:48:00,"2016/07/15","Friday","07:59",7,"08:48","08",0.82,"Early morning"
"2724",6633,"City",287,"Trip Completed",2016-07-15 21:57:00,2016-07-15 22:49:00,"2016/07/15","Friday","21:57",21,"22:49","22",0.87,"Mid evening"
"2725",1301,"Airport",288,"Trip Completed",2016-07-11 22:30:00,2016-07-11 23:13:00,"2016/07/11","Monday","22:30",22,"23:13","23",0.72,"Mid evening"
"2726",2203,"City",288,"Trip Completed",2016-07-12 17:53:00,2016-07-12 18:30:00,"2016/07/12","Tuesday","17:53",17,"18:30","18",0.62,"Late afternoon"
"2727",2569,"City",288,"Trip Completed",2016-07-12 21:37:00,2016-07-12 22:07:00,"2016/07/12","Tuesday","21:37",21,"22:07","22",0.5,"Mid evening"
"2728",3621,"Airport",288,"Trip Completed",2016-07-13 18:56:00,2016-07-13 19:35:00,"2016/07/13","Wednesday","18:56",18,"19:35","19",0.65,"Late afternoon"
"2729",4051,"City",288,"Trip Completed",2016-07-14 01:09:00,2016-07-14 02:09:00,"2016/07/14","Thursday","01:09",1,"02:09","02",1,"Early overnight"
"2730",4831,"City",288,"Trip Completed",2016-07-14 17:25:00,2016-07-14 18:31:00,"2016/07/14","Thursday","17:25",17,"18:31","18",1.1,"Late afternoon"
"2731",158,"City",289,"Trip Completed",2016-07-11 05:35:00,2016-07-11 06:41:00,"2016/07/11","Monday","05:35",5,"06:41","06",1.1,"Late overnight"
"2732",1290,"City",289,"Trip Completed",2016-07-11 22:23:00,2016-07-11 23:00:00,"2016/07/11","Monday","22:23",22,"23:00","23",0.62,"Mid evening"
"2733",2441,"City",289,"Trip Completed",2016-07-12 20:23:00,2016-07-12 21:25:00,"2016/07/12","Tuesday","20:23",20,"21:25","21",1.03,"Early evening"
"2734",3681,"Airport",289,"Trip Completed",2016-07-13 19:31:00,2016-07-13 20:31:00,"2016/07/13","Wednesday","19:31",19,"20:31","20",1,"Early evening"
"2735",4511,"Airport",289,"Trip Completed",2016-07-14 09:10:00,2016-07-14 10:18:00,"2016/07/14","Thursday","09:10",9,"10:18","10",1.13,"Mid morning"
"2736",4684,"City",289,"Trip Completed",2016-07-14 12:53:00,2016-07-14 13:28:00,"2016/07/14","Thursday","12:53",12,"13:28","13",0.58,"Late morning"
"2737",5606,"City",289,"Trip Completed",2016-07-15 06:09:00,2016-07-15 07:23:00,"2016/07/15","Friday","06:09",6,"07:23","07",1.23,"Late overnight"
"2738",5708,"Airport",289,"Trip Completed",2016-07-15 07:35:00,2016-07-15 08:07:00,"2016/07/15","Friday","07:35",7,"08:07","08",0.53,"Early morning"
"2739",5960,"Airport",289,"Trip Completed",2016-07-15 10:52:00,2016-07-15 11:29:00,"2016/07/15","Friday","10:52",10,"11:29","11",0.62,"Mid morning"
"2740",6014,"City",289,"Trip Completed",2016-07-15 12:31:00,2016-07-15 13:22:00,"2016/07/15","Friday","12:31",12,"13:22","13",0.85,"Late morning"
"2741",6193,"City",289,"Trip Completed",2016-07-15 17:19:00,2016-07-15 18:06:00,"2016/07/15","Friday","17:19",17,"18:06","18",0.78,"Late afternoon"
"2742",6635,"City",289,"Trip Completed",2016-07-15 22:01:00,2016-07-15 23:04:00,"2016/07/15","Friday","22:01",22,"23:04","23",1.05,"Mid evening"
"2743",82,"Airport",290,"Trip Completed",2016-07-11 04:47:00,2016-07-11 05:23:00,"2016/07/11","Monday","04:47",4,"05:23","05",0.6,"Mid overnight"
"2744",2518,"Airport",290,"Trip Completed",2016-07-12 21:07:00,2016-07-12 22:10:00,"2016/07/12","Tuesday","21:07",21,"22:10","22",1.05,"Mid evening"
"2745",2644,"City",290,"Trip Completed",2016-07-12 22:39:00,2016-07-12 23:20:00,"2016/07/12","Tuesday","22:39",22,"23:20","23",0.68,"Mid evening"
"2746",3280,"Airport",290,"Trip Completed",2016-07-13 10:43:00,2016-07-13 11:23:00,"2016/07/13","Wednesday","10:43",10,"11:23","11",0.67,"Mid morning"
"2747",3486,"City",290,"Trip Completed",2016-07-13 17:23:00,2016-07-13 18:23:00,"2016/07/13","Wednesday","17:23",17,"18:23","18",1,"Late afternoon"
"2748",5297,"City",290,"Trip Completed",2016-07-14 21:51:00,2016-07-14 22:25:00,"2016/07/14","Thursday","21:51",21,"22:25","22",0.57,"Mid evening"
"2749",5802,"City",290,"Trip Completed",2016-07-15 08:43:00,2016-07-15 09:08:00,"2016/07/15","Friday","08:43",8,"09:08","09",0.42,"Early morning"
"2750",6675,"City",290,"Trip Completed",2016-07-15 22:21:00,2016-07-15 23:21:00,"2016/07/15","Friday","22:21",22,"23:21","23",1,"Mid evening"
"2751",2025,"City",291,"Trip Completed",2016-07-12 13:56:00,2016-07-12 14:58:00,"2016/07/12","Tuesday","13:56",13,"14:58","14",1.03,"Early afternoon"
"2752",2270,"City",291,"Trip Completed",2016-07-12 18:28:00,2016-07-12 19:17:00,"2016/07/12","Tuesday","18:28",18,"19:17","19",0.82,"Late afternoon"
"2753",3701,"Airport",291,"Trip Completed",2016-07-13 19:46:00,2016-07-13 20:51:00,"2016/07/13","Wednesday","19:46",19,"20:51","20",1.08,"Early evening"
"2754",4618,"City",291,"Trip Completed",2016-07-14 11:02:00,2016-07-14 11:40:00,"2016/07/14","Thursday","11:02",11,"11:40","11",0.63,"Late morning"
"2755",4909,"Airport",291,"Trip Completed",2016-07-14 18:03:00,2016-07-14 18:34:00,"2016/07/14","Thursday","18:03",18,"18:34","18",0.52,"Late afternoon"
"2756",5578,"City",291,"Trip Completed",2016-07-15 05:48:00,2016-07-15 06:43:00,"2016/07/15","Friday","05:48",5,"06:43","06",0.92,"Late overnight"
"2757",6404,"Airport",291,"Trip Completed",2016-07-15 19:24:00,2016-07-15 20:03:00,"2016/07/15","Friday","19:24",19,"20:03","20",0.65,"Early evening"
"2758",6623,"City",291,"Trip Completed",2016-07-15 21:51:00,2016-07-15 23:12:00,"2016/07/15","Friday","21:51",21,"23:12","23",1.35,"Mid evening"
"2759",6738,"Airport",291,"Trip Completed",2016-07-15 23:45:00,2016-07-16 00:35:00,"2016/07/15","Friday","23:45",23,"00:35","00",0.83,"Late evening"
"2760",497,"City",292,"Trip Completed",2016-07-11 09:33:00,2016-07-11 10:09:00,"2016/07/11","Monday","09:33",9,"10:09","10",0.6,"Mid morning"
"2761",1071,"Airport",292,"Trip Completed",2016-07-11 19:58:00,2016-07-11 20:32:00,"2016/07/11","Monday","19:58",19,"20:32","20",0.57,"Early evening"
"2762",1709,"City",292,"Trip Completed",2016-07-12 08:09:00,2016-07-12 09:11:00,"2016/07/12","Tuesday","08:09",8,"09:11","09",1.03,"Early morning"
"2763",2348,"City",292,"Trip Completed",2016-07-12 19:21:00,2016-07-12 20:26:00,"2016/07/12","Tuesday","19:21",19,"20:26","20",1.08,"Early evening"
"2764",3342,"Airport",292,"Trip Completed",2016-07-13 12:51:00,2016-07-13 13:35:00,"2016/07/13","Wednesday","12:51",12,"13:35","13",0.73,"Late morning"
"2765",1008,"Airport",293,"Trip Completed",2016-07-11 19:05:00,2016-07-11 20:09:00,"2016/07/11","Monday","19:05",19,"20:09","20",1.07,"Early evening"
"2766",2430,"City",293,"Trip Completed",2016-07-12 20:12:00,2016-07-12 20:44:00,"2016/07/12","Tuesday","20:12",20,"20:44","20",0.53,"Early evening"
"2767",3352,"City",293,"Trip Completed",2016-07-13 13:26:00,2016-07-13 14:04:00,"2016/07/13","Wednesday","13:26",13,"14:04","14",0.63,"Early afternoon"
"2768",3748,"City",293,"Trip Completed",2016-07-13 20:23:00,2016-07-13 21:26:00,"2016/07/13","Wednesday","20:23",20,"21:26","21",1.05,"Early evening"
"2769",5687,"City",293,"Trip Completed",2016-07-15 07:15:00,2016-07-15 08:01:00,"2016/07/15","Friday","07:15",7,"08:01","08",0.77,"Early morning"
"2770",6724,"Airport",293,"Trip Completed",2016-07-15 23:20:00,2016-07-16 00:10:00,"2016/07/15","Friday","23:20",23,"00:10","00",0.83,"Late evening"
"2771",152,"City",294,"Trip Completed",2016-07-11 05:29:00,2016-07-11 06:16:00,"2016/07/11","Monday","05:29",5,"06:16","06",0.78,"Late overnight"
"2772",1207,"Airport",294,"Trip Completed",2016-07-11 21:23:00,2016-07-11 22:32:00,"2016/07/11","Monday","21:23",21,"22:32","22",1.15,"Mid evening"
"2773",1377,"Airport",294,"Trip Completed",2016-07-12 00:54:00,2016-07-12 01:55:00,"2016/07/12","Tuesday","00:54",0,"01:55","01",1.02,"Early overnight"
"2774",1606,"Airport",294,"Trip Completed",2016-07-12 06:45:00,2016-07-12 07:50:00,"2016/07/12","Tuesday","06:45",6,"07:50","07",1.08,"Late overnight"
"2775",1920,"City",294,"Trip Completed",2016-07-12 10:56:00,2016-07-12 11:58:00,"2016/07/12","Tuesday","10:56",10,"11:58","11",1.03,"Mid morning"
"2776",2856,"Airport",294,"Trip Completed",2016-07-13 05:34:00,2016-07-13 06:46:00,"2016/07/13","Wednesday","05:34",5,"06:46","06",1.2,"Late overnight"
"2777",3277,"City",294,"Trip Completed",2016-07-13 10:41:00,2016-07-13 11:06:00,"2016/07/13","Wednesday","10:41",10,"11:06","11",0.42,"Mid morning"
"2778",4501,"City",294,"Trip Completed",2016-07-14 09:01:00,2016-07-14 09:51:00,"2016/07/14","Thursday","09:01",9,"09:51","09",0.83,"Mid morning"
"2779",5194,"City",294,"Trip Completed",2016-07-14 20:42:00,2016-07-14 21:26:00,"2016/07/14","Thursday","20:42",20,"21:26","21",0.73,"Early evening"
"2780",5519,"Airport",294,"Trip Completed",2016-07-15 05:11:00,2016-07-15 05:55:00,"2016/07/15","Friday","05:11",5,"05:55","05",0.73,"Late overnight"
"2781",6509,"City",294,"Trip Completed",2016-07-15 20:32:00,2016-07-15 21:50:00,"2016/07/15","Friday","20:32",20,"21:50","21",1.3,"Early evening"
"2782",476,"City",295,"Trip Completed",2016-07-11 09:24:00,2016-07-11 10:02:00,"2016/07/11","Monday","09:24",9,"10:02","10",0.63,"Mid morning"
"2783",1052,"Airport",295,"Trip Completed",2016-07-11 19:42:00,2016-07-11 20:54:00,"2016/07/11","Monday","19:42",19,"20:54","20",1.2,"Early evening"
"2784",1743,"Airport",295,"Trip Completed",2016-07-12 08:28:00,2016-07-12 09:10:00,"2016/07/12","Tuesday","08:28",8,"09:10","09",0.7,"Early morning"
"2785",3157,"Airport",295,"Trip Completed",2016-07-13 09:02:00,2016-07-13 09:47:00,"2016/07/13","Wednesday","09:02",9,"09:47","09",0.75,"Mid morning"
"2786",5255,"Airport",295,"Trip Completed",2016-07-14 21:19:00,2016-07-14 22:09:00,"2016/07/14","Thursday","21:19",21,"22:09","22",0.83,"Mid evening"
"2787",6475,"City",295,"Trip Completed",2016-07-15 20:20:00,2016-07-15 21:02:00,"2016/07/15","Friday","20:20",20,"21:02","21",0.7,"Early evening"
"2788",477,"City",296,"Trip Completed",2016-07-11 09:28:00,2016-07-11 10:41:00,"2016/07/11","Monday","09:28",9,"10:41","10",1.22,"Mid morning"
"2789",643,"City",296,"Trip Completed",2016-07-11 12:35:00,2016-07-11 13:20:00,"2016/07/11","Monday","12:35",12,"13:20","13",0.75,"Late morning"
"2790",1152,"Airport",296,"Trip Completed",2016-07-11 20:39:00,2016-07-11 21:28:00,"2016/07/11","Monday","20:39",20,"21:28","21",0.82,"Early evening"
"2791",1333,"City",296,"Trip Completed",2016-07-11 23:17:00,2016-07-12 00:15:00,"2016/07/11","Monday","23:17",23,"00:15","00",0.97,"Late evening"
"2792",1659,"City",296,"Trip Completed",2016-07-12 07:24:00,2016-07-12 08:14:00,"2016/07/12","Tuesday","07:24",7,"08:14","08",0.83,"Early morning"
"2793",2657,"Airport",296,"Trip Completed",2016-07-12 23:11:00,2016-07-13 00:28:00,"2016/07/12","Tuesday","23:11",23,"00:28","00",1.28,"Late evening"
"2794",2898,"Airport",296,"Trip Completed",2016-07-13 06:01:00,2016-07-13 07:04:00,"2016/07/13","Wednesday","06:01",6,"07:04","07",1.05,"Late overnight"
"2795",3852,"Airport",296,"Trip Completed",2016-07-13 21:38:00,2016-07-13 22:24:00,"2016/07/13","Wednesday","21:38",21,"22:24","22",0.77,"Mid evening"
"2796",5342,"City",296,"Trip Completed",2016-07-14 22:38:00,2016-07-14 23:21:00,"2016/07/14","Thursday","22:38",22,"23:21","23",0.72,"Mid evening"
"2797",5634,"Airport",296,"Trip Completed",2016-07-15 06:44:00,2016-07-15 07:10:00,"2016/07/15","Friday","06:44",6,"07:10","07",0.43,"Late overnight"
"2798",30,"Airport",297,"Trip Completed",2016-07-11 02:04:00,2016-07-11 02:37:00,"2016/07/11","Monday","02:04",2,"02:37","02",0.55,"Early overnight"
"2799",195,"City",297,"Trip Completed",2016-07-11 06:05:00,2016-07-11 06:52:00,"2016/07/11","Monday","06:05",6,"06:52","06",0.78,"Late overnight"
"2800",993,"City",297,"Trip Completed",2016-07-11 19:00:00,2016-07-11 19:41:00,"2016/07/11","Monday","19:00",19,"19:41","19",0.68,"Early evening"
"2801",1774,"Airport",297,"Trip Completed",2016-07-12 08:53:00,2016-07-12 10:00:00,"2016/07/12","Tuesday","08:53",8,"10:00","10",1.12,"Early morning"
"2802",2648,"City",297,"Trip Completed",2016-07-12 22:50:00,2016-07-12 23:44:00,"2016/07/12","Tuesday","22:50",22,"23:44","23",0.9,"Mid evening"
"2803",2979,"Airport",297,"Trip Completed",2016-07-13 06:58:00,2016-07-13 07:58:00,"2016/07/13","Wednesday","06:58",6,"07:58","07",1,"Late overnight"
"2804",3676,"City",297,"Trip Completed",2016-07-13 19:28:00,2016-07-13 20:30:00,"2016/07/13","Wednesday","19:28",19,"20:30","20",1.03,"Early evening"
"2805",4041,"Airport",297,"Trip Completed",2016-07-14 00:38:00,2016-07-14 01:12:00,"2016/07/14","Thursday","00:38",0,"01:12","01",0.57,"Early overnight"
"2806",4147,"Airport",297,"Trip Completed",2016-07-14 04:54:00,2016-07-14 06:00:00,"2016/07/14","Thursday","04:54",4,"06:00","06",1.1,"Mid overnight"
"2807",4859,"Airport",297,"Trip Completed",2016-07-14 17:34:00,2016-07-14 18:30:00,"2016/07/14","Thursday","17:34",17,"18:30","18",0.93,"Late afternoon"
"2808",6067,"Airport",297,"Trip Completed",2016-07-15 13:55:00,2016-07-15 14:56:00,"2016/07/15","Friday","13:55",13,"14:56","14",1.02,"Early afternoon"
"2809",1690,"Airport",298,"Trip Completed",2016-07-12 07:52:00,2016-07-12 08:56:00,"2016/07/12","Tuesday","07:52",7,"08:56","08",1.07,"Early morning"
"2810",2404,"Airport",298,"Trip Completed",2016-07-12 20:00:00,2016-07-12 20:56:00,"2016/07/12","Tuesday","20:00",20,"20:56","20",0.93,"Early evening"
"2811",3313,"City",298,"Trip Completed",2016-07-13 12:01:00,2016-07-13 12:55:00,"2016/07/13","Wednesday","12:01",12,"12:55","12",0.9,"Late morning"
"2812",3559,"City",298,"Trip Completed",2016-07-13 18:16:00,2016-07-13 19:25:00,"2016/07/13","Wednesday","18:16",18,"19:25","19",1.15,"Late afternoon"
"2813",4018,"Airport",298,"Trip Completed",2016-07-13 23:57:00,2016-07-14 01:02:00,"2016/07/13","Wednesday","23:57",23,"01:02","01",1.08,"Late evening"
"2814",4121,"Airport",298,"Trip Completed",2016-07-14 04:29:00,2016-07-14 05:07:00,"2016/07/14","Thursday","04:29",4,"05:07","05",0.63,"Mid overnight"
"2815",4224,"City",298,"Trip Completed",2016-07-14 05:49:00,2016-07-14 06:54:00,"2016/07/14","Thursday","05:49",5,"06:54","06",1.08,"Late overnight"
"2816",4810,"City",298,"Trip Completed",2016-07-14 17:16:00,2016-07-14 18:01:00,"2016/07/14","Thursday","17:16",17,"18:01","18",0.75,"Late afternoon"
"2817",5295,"City",298,"Trip Completed",2016-07-14 21:48:00,2016-07-14 22:41:00,"2016/07/14","Thursday","21:48",21,"22:41","22",0.88,"Mid evening"
"2818",5381,"Airport",298,"Trip Completed",2016-07-14 23:56:00,2016-07-15 00:39:00,"2016/07/14","Thursday","23:56",23,"00:39","00",0.72,"Late evening"
"2819",6271,"City",298,"Trip Completed",2016-07-15 18:14:00,2016-07-15 18:59:00,"2016/07/15","Friday","18:14",18,"18:59","18",0.75,"Late afternoon"
"2820",1244,"City",299,"Trip Completed",2016-07-11 21:38:00,2016-07-11 22:15:00,"2016/07/11","Monday","21:38",21,"22:15","22",0.62,"Mid evening"
"2821",2249,"City",299,"Trip Completed",2016-07-12 18:24:00,2016-07-12 19:09:00,"2016/07/12","Tuesday","18:24",18,"19:09","19",0.75,"Late afternoon"
"2822",3045,"Airport",299,"Trip Completed",2016-07-13 07:39:00,2016-07-13 08:30:00,"2016/07/13","Wednesday","07:39",7,"08:30","08",0.85,"Early morning"
"2823",3817,"Airport",299,"Trip Completed",2016-07-13 21:12:00,2016-07-13 22:05:00,"2016/07/13","Wednesday","21:12",21,"22:05","22",0.88,"Mid evening"
"2824",4481,"City",299,"Trip Completed",2016-07-14 08:46:00,2016-07-14 09:54:00,"2016/07/14","Thursday","08:46",8,"09:54","09",1.13,"Early morning"
"2825",5160,"City",299,"Trip Completed",2016-07-14 20:28:00,2016-07-14 21:12:00,"2016/07/14","Thursday","20:28",20,"21:12","21",0.73,"Early evening"
"2826",6304,"City",299,"Trip Completed",2016-07-15 18:31:00,2016-07-15 19:19:00,"2016/07/15","Friday","18:31",18,"19:19","19",0.8,"Late afternoon"
"2827",1315,"Airport",300,"Trip Completed",2016-07-11 22:54:00,2016-07-11 23:35:00,"2016/07/11","Monday","22:54",22,"23:35","23",0.68,"Mid evening"
"2828",2924,"City",300,"Trip Completed",2016-07-13 06:31:00,2016-07-13 07:20:00,"2016/07/13","Wednesday","06:31",6,"07:20","07",0.82,"Late overnight"
"2829",3324,"Airport",300,"Trip Completed",2016-07-13 12:33:00,2016-07-13 13:16:00,"2016/07/13","Wednesday","12:33",12,"13:16","13",0.72,"Late morning"
"2830",3935,"Airport",300,"Trip Completed",2016-07-13 22:26:00,2016-07-13 23:43:00,"2016/07/13","Wednesday","22:26",22,"23:43","23",1.28,"Mid evening"
"2831",5844,"Airport",300,"Trip Completed",2016-07-15 09:07:00,2016-07-15 09:56:00,"2016/07/15","Friday","09:07",9,"09:56","09",0.82,"Mid morning"
"2832",2905,"City",1,"Cancelled",2016-07-13 06:08:00,NA,"2016/07/13","Wednesday","06:08",6,NA,NA,NA,"Late overnight"
"2833",4805,"City",1,"Cancelled",2016-07-14 17:07:00,NA,"2016/07/14","Thursday","17:07",17,NA,NA,NA,"Late afternoon"
"2834",5202,"Airport",1,"Cancelled",2016-07-14 20:51:00,NA,"2016/07/14","Thursday","20:51",20,NA,NA,NA,"Early evening"
"2835",5927,"City",1,"Cancelled",2016-07-15 10:12:00,NA,"2016/07/15","Friday","10:12",10,NA,NA,NA,"Mid morning"
"2836",2347,"Airport",2,"Cancelled",2016-07-12 19:14:00,NA,"2016/07/12","Tuesday","19:14",19,NA,NA,NA,"Early evening"
"2837",3806,"Airport",2,"Cancelled",2016-07-13 20:57:00,NA,"2016/07/13","Wednesday","20:57",20,NA,NA,NA,"Early evening"
"2838",4451,"City",2,"Cancelled",2016-07-14 08:38:00,NA,"2016/07/14","Thursday","08:38",8,NA,NA,NA,"Early morning"
"2839",5023,"Airport",2,"Cancelled",2016-07-14 19:04:00,NA,"2016/07/14","Thursday","19:04",19,NA,NA,NA,"Early evening"
"2840",80,"City",3,"Cancelled",2016-07-11 04:47:00,NA,"2016/07/11","Monday","04:47",4,NA,NA,NA,"Mid overnight"
"2841",534,"City",3,"Cancelled",2016-07-11 10:01:00,NA,"2016/07/11","Monday","10:01",10,NA,NA,NA,"Mid morning"
"2842",1867,"Airport",3,"Cancelled",2016-07-12 09:59:00,NA,"2016/07/12","Tuesday","09:59",9,NA,NA,NA,"Mid morning"
